Id._Empresa,Razón_Social,CIF,Domicilio,Id_Municipio_INE,Municipio,Población,Provincia,País,Código_Postal,Teléfono,Teléfono,Fax,Web,Email,CNAE,Descripción_actividad,Área_principal,Actividad_1,Actividad_2,Actividad_3,Actividad_4,Actividad_5,Actividad_6,Facturación_2019,Inversión_2019,Inversión_2020,Nº_empleados,Capital
331143,"ASCÁN EMPRESA CONSTRUCTORA Y DE GESTIÓN, S.A.",A39052824,"Barrio de la Venta, s/n",0165,Camargo,Igollo,Cantabria,España,39608,942580861,,942580311,www.sadisa.es,info@sadisa.es,4299,"Obras públicas y privadas, ingeniería civil y gestión de residuos.",Proyectos inmobiliarios,Constructoras,,,,,,17.84,,,77,7.893
331184,"FOMENTO DE CONSTRUCCIONES Y CONTRATAS, S.A. - GRUPO",A28037224,"Federico Salmón, 13",0796,Madrid,,Madrid,España,28016,913595400,,913593637,www.fcc.es,fcc@fcc.es,3811,"Infraestructuras, servicios medioambientales y agua. ",Proyectos inmobiliarios,Construcción obra civil,,,,,,6276.23,328.42,,59314,392.265
331188,"ACCIONA, S.A. - GRUPO",A08001851,"Avda. Europa, 18 - P. Empresarial La Moraleja",0066,Alcobendas,,Madrid,España,28108,916632850,,916632929,www.acciona.com,acciona@acciona.es,6420,"Infraestructuras, energía, agua y servicios.",Proyectos inmobiliarios,Construcción obra civil,,,,,,7190.59,1316.35,,39699,54.857
333240,"INMOBILIARIA EGIDO, S.A.",A28917102,"San Juan, 35",1132,Pinto,,Madrid,España,28320,916911262,,916924927,www.egidogrupo.es,info@egido.es,6810,Promoción inmobiliaria.,Proyectos inmobiliarios,Promotoras inmobiliarias,,,,,,10.1,,,,11.392
335388,"SUEZ TREATMENT SOLUTIONS, S.A.",A48022461,"Ibarrekolanda, 19",0209,Bilbao,,Bizkaia,España,48015,944763800,,944763804,www.degremont.es,contacto.treatmentsolutions.es@suez.com,3600,"Diseño, construcción, operación y mantenimiento de plantas de tratamiento de aguas.",Proyectos inmobiliarios,Instalaciones tratamiento de agua,,,,,,73.45,0.11,,346,6.185
335659,"ELECNOR, S.A.",A48027056,Pso. de la Castellana 95  - Planta 17,0796,Madrid,,Madrid,España,28046,914179900,,915977440,www.elecnor.es,elecnor@elecnor.es,4329,Gestión integral de proyectos y desarrollo de infraestructuras.,Proyectos inmobiliarios,Instalación electricidad / telefonía,Construcción obra civil,,,,,1368.73,15.37,,9920,8.7
337277,"VÍAS Y CONSTRUCCIONES, S.A.",A28017986,Avda. EL CAMINO DE SANTIAGO  50,0796,Madrid,,Madrid,España,28020,914179800,,914179830,www.vias.es,vias@vias.es,4211,"Construcción de obras públicas, ferroviarias y de edificación.",Proyectos inmobiliarios,Constructoras,,,,,,329.19,0.5,,965,23.74
337616,"MANTENIMIENTO Y MONTAJES INDUSTRIALES, S.A. (MASA)",A08432338,"Vía de los Poblados, 9-11 ",0796,Madrid,,Madrid,España,28033,914843030,,914843125,www.cymimasa.com,cymimasa@cymimasa.com,4399,Montajes integrales de plantas industriales.,Proyectos inmobiliarios,Instalación electricidad / telefonía,,,,,,149.33,0.09,,2299,12.005
337915,"IONICS IBÉRICA, S.L.",B28959195,"Avda. Manuel Hermoso Rojas, 4 - Torre I - Oficina 11",0380,Santa Cruz de Tenerife,,Santa Cruz de Tenerife,España,38003,928763956,,928766513,www.ionics.es,IBERICA@IONICS.ES,3600,"Diseño, construcción e instalación de plantas para el tratamiento de aguas.",Proyectos inmobiliarios,Otras instalaciones,,,,,,7.51,0.27,,47,3.118
338020,"AQUALIA INFRAESTRUCTURAS, S.A.",A28849495,"Federico Salmón, 13  - Planta 1",0796,Madrid,,Madrid,España,28016,914179510,,914179508,www.aqualia-infraestructuras.com,aqualiainfraestructuras@fcc.es,4299,Construcción de infraestructuras hidraúlicas.,Proyectos inmobiliarios,Instalaciones tratamiento de agua,,,,,,141.1,1.45,,278,1.2
338239,"TECUNI, S.A.",A48081780,"Parque Empresarial Abra Industrial, s/n",0834,Ortuella,,Bizkaia,España,48530,944970036,,944998778,www.tecuni.com,tecuni@tecuni.com,4321,Instalación de montajes eléctricos.,Proyectos inmobiliarios,Instalación electricidad / telefonía,,,,,,36.9,0.37,,290,2
339746,"ALDESA CONSTRUCCIONES, S.A.",A28233534,"Bahía de Pollensa, 13",0796,Madrid,,Madrid,España,28042,913819220,,913817803,www.aldesa.es,aldesa@aldesaconstrucciones.es,4211,"Construcción de obra civil, edificación, grandes reformas y rehabilitaciones.",Proyectos inmobiliarios,Constructoras,,,,,,190.33,2.12,,380,10.1
339752,"ARIAS INFRAESTRUCTURAS, S.A.",A15008485,"Pso. de Ronda, 24-1º",0308,Coruña (A),,"Coruña, A",España,15011,981145300,,981264418,www.ariasinfraestructuras.com,arias@ariasinfraestructuras.com,4211,Construcción de obras públicas y edificación.,Proyectos inmobiliarios,Construcción obra civil,,,,,,20.9,0.4,,127,0.065
339755,"ACSA OBRAS E INFRAESTRUCTURAS, S.A.",A08112716,"Ronda del Guinardo, 99",0193,Barcelona,,Barcelona,España,08041,934463850,,934462402,www.sorigue.com,barcelona.construccion@sorigue.com,4299,"Construcción, mantenimiento de infraestructuras y servicios urbanos.",Proyectos inmobiliarios,Constructoras,,,,,,333,4.27,,1450,4.845
339756,"AZVI, S.A.",A41017088,"Almendralejo, 5",0917,Sevilla,,Sevilla,España,41019,954999320,,954999200,www.azvi.es,azvi@azvi.es,4212,Ejecución de obras de infraestructura.,Proyectos inmobiliarios,Constructoras,,,,,,243.35,3.56,,596,9.004
339769,"COMPAÑÍA LEVANTINA EDIFICACIÓN Y OBRAS PÚBLICAS, S.A. (CLEOP) - GRUPO",A46004131,"Santa Cruz de la Zarza, 3",2508,València,,Valencia/València,España,46021,963393090,,963390923,www.cleop.es,cleop@cleop.es,4122,"Construcción, promoción inmobiliaria, gestión de geriátricos y servicios.",Proyectos inmobiliarios,Constructoras,,,,,,18.29,1.56,,336,14.783
339785,"MAHIA SANTIAGO, S.L.",B15614514,"P.E. COSTA VELLA, C/ AMIO, 114",0780,Santiago de Compostela,,"Coruña, A",España,15707,981890798,,902103535,www.grupomahia.com,,6832,Promoción y construcción.,Proyectos inmobiliarios,Promotoras inmobiliarias,,,,,,,,,,0.083
340007,"CONSTRUCCIÓN, PROMOCIONES E INSTALACIONES, S.A. (CPI)",A28436483,"Hermosilla, 112",0796,Madrid,,Madrid,España,28009,914018500,,914028272,,comunicacionelcorteingles@elcorteingles.es,4122,"Construcción, ampliación y reformas.",Proyectos inmobiliarios,Constructoras,,,,,,7.8,,,122,0.301
340026,"CORSÁN-CORVIAM CONSTRUCCIÓN, S.A.",A79222709,"Avda. Manoteras, 18",0796,Madrid,,Madrid,España,28050,914493000,,914493333,www.isoluxcorsan.com,info@isoluxcorsan.com,4299,Construcción.,Proyectos inmobiliarios,Constructoras,,,,,,50,,,184,37.185
340087,"CONSTRUCCIONES ACR, S.A.",A31039746,"P.I. Iruregaña, 71  - Edificio Goialde - Planta 6",9024,Berrioplano/Berriobeiti,Aizoain,Navarra,España,31195,948260116,,948272850,www.acr.es,construcciones@acr.es,412,Construcción.,Proyectos inmobiliarios,Constructoras,,,,,,166.24,0.16,,318,2.16
340110,"CONSTRUCCIONES ADOLFO SOBRINO, S.A.",A20080669,"Gran Via Don Diego Lopez De Haro, 33",0209,Bilbao,,Bizkaia,España,48009,943310244,,943310184,www.ohl.es,fdecos@ohl.es,4211,Edificaciones públicas y privadas e infraestructuras ferroviarias.,Proyectos inmobiliarios,Construcción obra civil,,,,,,37.32,0.1,,45,1.52
340197,"CONSTRUCCIONES MURIAS, S.A.",A20038279,"Urnieta, 19",0697,Donostia/San Sebastián,,Gipuzkoa,España,20018,943467000,,943475202,www.muriasgrupo.com,administracion@muriasgrupo.com,4211,Construcción de edificación y obra pública.,Proyectos inmobiliarios,Constructoras,,,,,,40.38,0.07,,79,2.512
340221,"CONSTRUCCIONES SAN MARTÍN, S.A.",A31002793,"Paulino Caballero, 4",2016,Pamplona/Iruña,,Navarra,España,31002,948224846,,948220930,www.construccionessanmartin.com,,4212,Constructora y promotora inmobiliaria.,Proyectos inmobiliarios,Constructoras,,,,,,110.64,,,148,10.58
340236,"CONSTRUCCIONES SÁNCHEZ DOMÍNGUEZ SANDO, S.A.",A29029428,"Avda. Manoteras, 46  - 1ª Planta",0796,Madrid,,Madrid,España,28050,902996299,,915710463,www.sando.com,sando@sando.com,4211,Construcción y obra civil.,Proyectos inmobiliarios,Constructoras,,,,,,131.92,0.38,,342,6.01
340408,"CONSTRUCCIONES SARRIÓN, S.L. (SARRIONSA)",B45636719,"Plaza Grecia, 1  - Portal 2 - Planta 2",1685,Toledo,,Toledo,España,45005,925239616,,925251717,www.sarrionsa.es,central@sarrionsa.es,4211,Construcción de obras públicas.,Proyectos inmobiliarios,Construcción obra civil,,,,,,22.05,0.03,,81,16.454
340425,"COPCISA, S.A.",A08190696,"Navas de Tolosa, 161",2798,Terrassa,,Barcelona,España,08224,937454400,,937454470,www.copcisa.com,copcisa@copcisa.com,412,Construcción de obra civil y edificación.,Proyectos inmobiliarios,Constructoras,,,,,,139.23,0.2,,339,6.248
340431,"CONSTRUCCIONES Y PROMOCIONES COPROSA, S.A.",A33021197,"Doctor Alfredo Martínez, 6 - 5ª Planta",0447,Oviedo,,Asturias,España,33005,985965940,,985272052,www.coprosa.es,,4211,Construcción.,Proyectos inmobiliarios,Construcción obra civil,,,,,,22.86,0.07,,85,1
340439,"ACP LEVEL, S.L.",B86926839,"Avda. Basauri, 10",0796,Madrid,,Madrid,España,28023,917454620,,917454621,www.acp-level.com,info@acp-level.es,4110,Construcción y promoción inmobiliaria.,Proyectos inmobiliarios,Promotoras inmobiliarias,,,,,,0.37,5.3,,7,0.003
340440,"CONSTRUCTORA SAN JOSÉ, S.A.",A36006666,"Ronda de Poniente, 11",9036,Tres Cantos,,Madrid,España,28760,918065400,,918065447,www.gruposanjose.biz,centrall@gruposanjose.biz,412,"Obra civil, edificación e ingeniería y construcción industrial.",Proyectos inmobiliarios,Constructoras,,,,,,695.12,1.77,,2035,3.105
340441,"CONTRATAS Y OBRAS EMPRESA CONSTRUCTORA, S.L.",B58106980,"Freixa, 6",0193,Barcelona,,Barcelona,España,08021,934142814,,934140696,www.contratasyobras.com,info@contratasyobras.com,4122,"Construcción, obra civil, inmobiliaria.",Proyectos inmobiliarios,Constructoras,,,,,,0.68,,,9,5
340498,"EDIFESA OBRAS Y PROYECTOS, S.A.",A46185526,"Sagunto, 182 - Bajo",2508,València,,Valencia/València,España,46009,963655600,,963657988,www.edifesa.com,edifesa@edifesa.com,4121,Construcción y rehabilitación tanto de obra publica como privada.,Proyectos inmobiliarios,Constructoras,,,,,,47.57,0.03,,93,2.2
340561,"EMPRESA DE TRANSFORMACIÓN AGRARIA, S.A., S.M.E., M.P.",A28476208,"Maldonado, 58",0796,Madrid,,Madrid,España,28006,913963632,,913963488,www.tragsa.es,info@tragsa.es,4399,"Obras de infraestructura agraria, servicios forestales y medioambientales.",Proyectos inmobiliarios,Constructoras,,,,,,586.45,16.04,13.93,7615,32.537
340562,"ECISA COMPAÑÍA GENERAL DE CONSTRUCCIONES, S.A.",A35009802,"Avda. Costa Blanca, 139",0149,Alicante/Alacant,Platja de Sant Joan A.,Alicante/Alacant,España,03540,965262522,,965264398,www.ecisa.es,central@ecisa.es,4121,"Edificación, obra civil, rehabilitación e instalaciones.",Proyectos inmobiliarios,Constructoras,,,,,,73.12,0.03,,421,8.964
340586,"CHM OBRAS E INFRAESTRUCTURAS, S.A.",A28582013,"Avda. Jean Claude Combaldieu, s/n",0149,Alicante/Alacant,,Alicante/Alacant,España,03008,965145205,,965144842,www.chm.es,info@chm.es,4211,Constructora de obra pública y edificación.,Proyectos inmobiliarios,Constructoras,,,,,,100.02,4.33,,370,1
340800,"INMOBILIARIA COLONIAL SOCIMI, S.A. - GRUPO",A28027399,"Avda. Diagonal, 532  - Planta 5 ",0193,Barcelona,,Barcelona,España,08006,934047900,,934047826,www.inmocolonial.com,informacio@inmocolonial.com,6810,Promoción inmobiliaria y arrendamiento de inmuebles.,Proyectos inmobiliarios,Services y patrimoniales inmobiliarias,,,,,,354.51,9.13,,219,1270.287
340804,OBRAS SUBTERRÁNEAS - GRUPO,A28054625,"Isla Graciosa, 1 - 2ª Planta - Puerta 4",1343,San Sebastián de los Reyes,,Madrid,España,28703,917823400,,915624298,www.ossaint.com,central@ossaint.com,4213,Constructora especializada en obra subterránea y civil.,Proyectos inmobiliarios,Excavaciones y derribos,,,,,,109.03,8.1,,1141,3.058
340966,"PAVASAL EMPRESA CONSTRUCTORA, S.A.",A46015129,"Tres Forques, 149  - P.I. Vara de Quart",2508,València,,Valencia/València,España,46014,961920809,,961920483,www.pavasal.com,central@pavasal.com,4211,"Obra civil, construcción industrial, urbanización y firmes.",Proyectos inmobiliarios,Constructoras,,,,,,219.01,3.74,,810,3.091
340967,"PROMOCIONES Y CONSTRUCCIONES PYC PRYCONSA, S.A. - GRUPO",A28158053,"Gta. de Cuatro Caminos, 6-7  - Planta 9",0796,Madrid,,Madrid,España,28020,915140300,,915331013,www.pryconsa.es,pryconsa@pryconsa.es,4110,Promoción y construcción de viviendas.,Proyectos inmobiliarios,Grandes grupos inmobiliarios,Promotoras inmobiliarias,,,,,220,,,217,21.695
340973,S.A. TRABAJOS Y OBRAS (SATO),A28030310,"Pso. de la Castellana, 259 D - Edificio Torre Espacio",0796,Madrid,,Madrid,España,28046,913484740,,913831631,www.sato.ohl.es,sato@ohl.es,4299,Constructora.,Proyectos inmobiliarios,Construcción obra civil,,,,,,33.97,0.77,,90,1.854
340974,"SACYR CONSTRUCCIÓN, S.A.",A78366382,"Avda. de Manoteras, 26 - 1ª",0796,Madrid,,Madrid,España,28050,915455000,,915566986,www.sacyr.com,info@sacyr.com,4211,COnstrucción e infraestructuras.,Proyectos inmobiliarios,Constructoras,,,,,,450.88,2.75,,294,52.32
340977,"SORIGUÉ, S.A.",A25007832,"Alcalde Pujol, 4 ",1207,Lleida,,Lleida,España,25006,973282080,,973282161,www.sorigue.com,asfaltos@sorigue.com,4211,Fabricación y extendido de mezclas bituminosas y producción de áridos y prefabricados.,Proyectos inmobiliarios,Productos asfálticos,Construcción obra civil,,,,,24.3,1.22,,154,0.719
341015,"TECSA EMPRESA CONSTRUCTORA, S.A.",A48059208,"Plaza CIRCULAR, 4 5ª",0209,Bilbao,,Bizkaia,España,48014,944488600,,917037601,www.grupoacs.com,infogrupoacs@grupoacs.com,4212,Constructora especializada en obras ferroviarias.,Proyectos inmobiliarios,Construcción obra civil,,,,,,89.62,0.1,,404,8.414
341016,"GTCEISU CONSTRUCCION, S.A.",A28085686,"Juan de Aresoacochaga y Felipe, 12",0796,Madrid,,Madrid,España,28037,914237500,,914237501,www.terratest.es,terratest@terratest.es,4399,Sociedad patrimonial.,Proyectos inmobiliarios,Cimentación y estructuras hormigón,,,,,,3.4,,,,8.498
341024,"VERTIX, S.A.",A58202649,"Ronda DEL GRAL. MITRE, 12 INTERIOR",0193,Barcelona,,Barcelona,España,08017,932521800,,932044058,www.vertix.es,informacio@vertix.es,4110,Promoción de viviendas.,Proyectos inmobiliarios,Promotoras inmobiliarias,,,,,,3.27,,,37,16.358
341026,MONTHISA - GRUPO,A30012074,"Antonio Maura, 18",0796,Madrid,,Madrid,España,28014,915327635,,915222470,www.monthisa.com,admon@grupomonthisa.com,6420,"Promoción residencial, terciaria y explotaciones turísticas.",Proyectos inmobiliarios,Promotoras inmobiliarias,,,,,,72.4,3.61,,42,6.276
341139,PROBISA - GRUPO,B28105120,"Gobelas, 25-27   - Urbanización La Florida",0796,Madrid,,Madrid,España,28023,917082954,,913729022,www.probisa.com,buzon@probisa.com,8211,Conservación de infraestructuras y fabricación de materiales.,Proyectos inmobiliarios,Construcción obra civil,,,,,,110.71,,,386,
341219,"GIROA, S.A.",A20071429,"Portuetxe, 53-A - 2º-Oficina 201",0697,Donostia/San Sebastián,,Gipuzkoa,España,20018,943011090,,943464198,www.giroa.es,gipuzkoa@giroa.es,4322,Gestión energética y mantenimiento de instalaciones de climatización.,Proyectos inmobiliarios,Instalación electricidad / telefonía,,,,,,89.8,2.89,,637,4.922
341242,S.A. MUNICIPAL ACTUACIONES URBANAS DE VALENCIA,A46359428,"Antigua Senda de Senent, 8",2508,València,,Valencia/València,España,46000,963371101,,963371113,www.aumsa.es,aumsa@aumsa.es,4110,Sociedad municipal de promocion de proyectos urbanos.,Proyectos inmobiliarios,Promotoras inmobiliarias,,,,,,9.27,0.1,,42,45.601
341783,"ACS, ACTIVIDADES DE CONSTRUCCIÓN Y SERVICIOS, S.A.",A28004885,"Avda. Pío XII, 102",0796,Madrid,,Madrid,España,28036,913439200,,913439224,www.grupoacs.com,infogrupoacs@grupoacs.com,4299,Construtora. ,Proyectos inmobiliarios,Construcción obra civil,,,,,,839.63,0.51,,52,157.332
341977,"CONSTRUCCIONES TABOADA Y RAMOS, S.L.",B36052876,"P.I. Lalín 2000, Parcela C-26",0388,Pontevedra,,Pontevedra,España,36500,986787502,,986787699,www.taboadayramos.com,taboadayramos@taboadayramos.com,4211,"Construcción de obra pública, viviendas y locales comerciales.",Proyectos inmobiliarios,Constructoras,,,,,,34.19,2.41,,170,0.301
342162,"OSCAR INTERNACIONAL, S.A.",A11902939,"Amargura, 3",0013,Ceuta,,Ceuta,España,51001,956511033,,956518243,,,4643,Distribución detallista de electrodomésticos.,Proyectos inmobiliarios,Distribución minorista electro,Promotoras inmobiliarias,,,,,,,,,
342412,"MONCOBRA, S.A.",A78990413,"Cardenal Marcelo Espínola, 10",0796,Madrid,,Madrid,España,28016,914569500,,914569462,www.grupocobra.com,moncobra@central.grupocobra.com,4321,Instalación y montajes electromecánicos.,Proyectos inmobiliarios,Instalación electricidad / telefonía,,,,,,136.86,0.02,,1728,3.306
342534,"VENTICLIMA, S.A.",A01011550,"Portal de Gamarra, 36",0590,Vitoria-Gasteiz,,Araba/Álava,España,01013,945254000,,945252186,venticlima.es,venticlima@venticlima.es,2530,Climatización. ,Proyectos inmobiliarios,Instalación climatización / fontanería,,,,,,8.54,,,37,0.971
342598,"SENER, INGENIERÍA Y SISTEMAS, S.A.",A48024723,"Avda. de Zugazarte, 56",0448,Getxo,Arenas-Areeta (Las),Bizkaia,España,48930,944817500,,9448117501,www.infrastructure.sener,infrastructure@sener.es,7112,"Ingeniería en los sectores de energía, infraestructuras y transporte, aeroespacial y naval.",Proyectos inmobiliarios,Ingeniería / construcción,,,,,,217.63,,,1222,6.018
342904,"HIDROAMBIENTE, S.A.",A48581904,"Mayor, 23",0448,Getxo,,Bizkaia,España,48930,944804090,,944803076,www.hidroambiente.es,info@hidroambiente.es,4399,Construcción e instalaciones hidráulicas.,Proyectos inmobiliarios,Instalaciones tratamiento de agua,,,,,,10.6,0.16,,41,0.615
343677,"CEGELEC, S.A.",A28123552,"Avda. de Castilla, 2  - Parque Empresarial - Edificio Italia - 1ª Planta",1300,San Fernando de Henares,,Madrid,España,28830,916786200,,916786300,www.cegelec.com,,4321,"Diseño, instalación y mantenimiento de sistemas energéticos y eléctricos.",Proyectos inmobiliarios,Instalación electricidad / telefonía,,,,,,21.25,0.11,,265,0.068
344080,"JOCA INGENIERÍA Y CONSTRUCCIONES, S.A.",A06009104,"Zurbano, 76 - Planta 3",0796,Madrid,,Madrid,España,28010,914261558,,914260030,www.joca.es,info@joca.es,4291,Constructora e ingeniería.,Proyectos inmobiliarios,Construcción obra civil,Constructoras,,,,,101.86,2.01,,384,3.495
345430,"SEDES, S.A.",A33002106,"Arquitectos Galán, s/n",0447,Oviedo,,Asturias,España,33007,985230460,,985240976,www.sedes.es,ventas@sedes.es,4121,Promoción y construcción.,Proyectos inmobiliarios,Promotoras inmobiliarias,,,,,,4.23,0.01,,50,1.212
346972,"ABENGOA AGUA, S.A.",A41290792,"Energía Solar, 1 - Campus Palmas Altas",0917,Sevilla,,Sevilla,España,41014,954937000,,954937020,www.abeinsa.com,abeinsa@abengoa.com,4299,"Diseño, construcción e instalación de plantas para el tratamiento de aguas.",Proyectos inmobiliarios,Otras instalaciones,,,,,,115.8,,,177,314.04
347023,"TOMAS LLAVADOR ARQUITECTOS E INGENIEROS, S.L.",B96099015,Vinalopó 4 Bajo,2508,València,,Valencia/València,España,46021,963394350,,963934731,www.tjma.es,,7111,"Estudio de ingeniería, arquitectura y urbanismo.",Proyectos inmobiliarios,Arquitectura,,,,,,0.58,,,10,0.652
348430,"CONSTRUCTORA DE CALAF, S.A.",A08153900,"Ctra. Manresa, 50-60",0312,Calaf,,Barcelona,España,08280,938680306,,938680121,www.calafconstructora.com,info@calafconstructora.com,4122,"Constructora de obra civil, edificación, ciclo del agua, construcción industrial.",Proyectos inmobiliarios,Constructoras,,,,,,88.46,0.36,,173,0.175
348964,"ESPINA OBRAS HIDRÁULICAS, S.A.",A15168156,"Vía Edison, 60-62 - P.I. El Tambre",0780,Santiago de Compostela,,"Coruña, A",España,15890,981552610,,981586688,www.espina.es,espina@espina.es,4221,Construcción de obras hidraúlicas.,Proyectos inmobiliarios,Construcción obra civil,,,,,,44.91,0.16,,514,1.082
348988,"EUROCONSULT, S.A.",A28217735,"Cno. de lo Cortao, 17",1343,San Sebastián de los Reyes,,Madrid,España,28700,902021911,,916597810,http://www.ecgsa.com/,euroconsult@euroconsult.es,7112,"Ingeniería civil, consultoría y control de calidad.",Proyectos inmobiliarios,Ingeniería / construcción,,,,,,12,,,150,10.88
349192,"GEOCONSULT ESPAÑA INGENIEROS CONSUL., S.A.",A79189726,"P.I. Las Mercedes- Arrastaría, 21, módulo A, 1ª Edificio Arrastaría",0796,Madrid,,Madrid,España,28022,916601867,,,www.geoconsult.es,info@geoconsult.es,7112,Ingeniería civil. ,Proyectos inmobiliarios,Ingeniería / construcción,,,,,,3.2,,,24,0.06
349212,"GHESA INGENIERÍA Y TECNOLOGÍA, S.A.",A28126274,"Magallanes, 3",0796,Madrid,,Madrid,España,28015,913098100,,915942428,www.ghesa.es,ingenieria@ghesa.es,7112,"Ingeniería civil, industrial y energética.",Proyectos inmobiliarios,Ingeniería / construcción,,,,,,51.99,0.1,,639,4.087
